"folio_recepcion","descripcion","inicio_carga"
"2024498894",,2024-05-02 16:32:07.001
"2024489035",COTIZ < LIQ DE SUELDO,2024-05-02 16:32:10.894
"2024491611",COTIZ < LIQ DE SUELDO,2024-05-02 16:32:11.035
"2024499141",,2024-05-02 16:32:16.886
"2024491796",,2024-05-02 16:32:16.935
"2024491546",,2024-05-02 16:32:24.423
"2024489807",,2024-05-02 16:32:24.474
"2024491713",COTIZ < LIQ DE SUELDO,2024-05-02 16:32:31.898
"2024489949",COTIZ < LIQ DE SUELDO,2024-05-02 16:32:35.572
"2024489822",,2024-05-02 16:32:37.685
"2024499077",,2024-05-02 16:32:40.525
"2024489814",,2024-05-02 16:32:41.513
"2024489715",,2024-05-02 16:32:41.687
"2024489350",,2024-05-02 16:32:55.656
"2024489900",,2024-05-02 16:32:55.708
"2024491400",COTIZ < LIQ DE SUELDO,2024-05-02 16:32:57.600
"2024498927",,2024-05-02 16:32:57.781
"2024491553",,2024-05-02 16:32:59.689
"2024489086",,2024-05-02 16:45:27.450
"2024489106",COTIZ < LIQ DE SUELDO,2024-05-02 16:45:35.635
"2024489466",COTIZ < LIQ DE SUELDO,2024-05-02 16:45:45.113
"2024494788",NO PROCESADO MEDIPASS,2024-05-02 16:45:47.554
"2024489532",,2024-05-02 17:00:27.591
"2024491609",,2024-05-02 17:00:36.201
"2024491956",,2024-05-02 17:00:46.605
"2024491023",,2024-05-02 17:00:46.714
"2024489033",FALTA COTIZ. SALUD,2024-05-02 17:00:47.891
"2024491965",,2024-05-02 17:00:48.065
"2024491152",,2024-05-02 17:00:54.673
"2024499099",,2024-05-02 17:01:00.733
"2024489563",,2024-05-02 17:01:02.676
"2024489907",,2024-05-02 17:01:02.730
"2024491479",,2024-05-02 17:01:06.695
"2024489326",,2024-05-02 17:01:09.868
"2024491076",COTIZ < LIQ DE SUELDO,2024-05-02 17:01:12.892
"2024489603",,2024-05-02 17:01:16.600
"2024491185",,2024-05-02 17:01:18.691
"2024499314",,2024-05-02 17:01:30.705
"2024494391",,2024-05-02 17:15:27.198
"2024498857",,2024-05-02 17:16:01.916
"2024498842",,2024-05-02 17:16:01.980
"2024491262",,2024-05-02 17:16:02.082
"2024489898",,2024-05-02 17:16:03.338
"2024489705",,2024-05-02 17:16:03.615
"2024494309",FALTA COTIZ. SALUD,2024-05-02 17:16:03.725
"2024494309",COTIZ < LIQ DE SUELDO,2024-05-02 17:16:03.725
"2024491481",,2024-05-02 17:16:05.601
"2024491034",,2024-05-02 17:16:06.563
"2024489157",,2024-05-02 17:16:06.612
"2024491592",COTIZ < LIQ DE SUELDO,2024-05-02 17:16:09.002
"2024489653",,2024-05-02 17:16:20.526
"2024499160",,2024-05-02 17:16:20.654
"2024489954",,2024-05-02 17:16:20.698
"2024489991",FALTA COTIZ. SALUD,2024-05-02 17:16:23.801
"2024489955",,2024-05-02 17:16:23.849
"2024489107",,2024-05-02 17:16:24.039
"2024491642",,2024-05-02 17:16:24.111
"2024489070",,2024-05-02 17:16:24.161
"2024489581",,2024-05-02 17:16:24.210
"2024491405",,2024-05-02 17:16:24.516
"2024491574",NO HAY IMAGENES PARA DESCARGAR,2024-05-02 17:16:27.297
"2024489221",,2024-05-02 17:16:27.324
"2024489588",,2024-05-02 17:16:29.170
"2024489743",COTIZ < LIQ DE SUELDO,2024-05-02 17:16:29.255
"2024489908",,2024-05-02 17:16:29.425
"2024489432",COTIZ < LIQ DE SUELDO,2024-05-02 17:16:33.132
"2024499149",,2024-05-02 17:16:37.965
"2024489367",,2024-05-02 17:16:40.182
"2024489357",COTIZ < LIQ DE SUELDO,2024-05-02 17:16:40.226
"2024491020",,2024-05-02 17:30:27.228
"2024489340",,2024-05-02 17:30:42.683
"2024491140",,2024-05-02 17:30:42.726
"2024489534",,2024-05-02 17:30:46.541
"2024027004",,2024-05-02 17:30:48.457
"2024491719",COTIZ < LIQ DE SUELDO,2024-05-02 17:30:50.818
"2024489717",,2024-05-02 17:30:52.740
"2024494506",COTIZ < LIQ DE SUELDO,2024-05-02 17:30:52.776
"2024498909",,2024-05-02 17:31:01.655
"2024489022",,2024-05-02 17:31:01.681
"2024491038",,2024-05-02 17:31:08.625
"2024494311",,2024-05-02 17:45:27.407
"2024489963",,2024-05-02 17:45:29.303
"2024491845",COTIZ < LIQ DE SUELDO,2024-05-02 17:45:29.353
"2024489997",COTIZ < LIQ DE SUELDO,2024-05-02 17:45:36.650
"2024491133",,2024-05-02 17:45:47.503
"2024489084",,2024-05-02 17:45:47.783
"2024491427",,2024-05-02 17:45:47.995
"2024491487",COTIZ < LIQ DE SUELDO,2024-05-02 17:45:51.185
"2024491242",,2024-05-02 17:45:52.269
"2024499321",,2024-05-02 17:45:56.293
"2024489445",,2024-05-02 17:45:56.594
"2024491392",,2024-05-02 17:45:59.777
"2024491877",,2024-05-02 17:46:01.921
"2024491634",,2024-05-02 17:46:11.897
"2024489355",COTIZ < LIQ DE SUELDO,2024-05-02 17:46:14.211
"2024491735",COTIZ < LIQ DE SUELDO,2024-05-02 17:46:16.772
"2024491170",COTIZ < LIQ DE SUELDO,2024-05-02 17:46:27.892
"2024491112",,2024-05-02 17:46:38.036
"2024489336",,2024-05-02 17:46:38.263
"2024499379",,2024-05-02 17:46:38.304
"2024491648",COTIZ < LIQ DE SUELDO,2024-05-02 17:46:39.398
"2024491823",COTIZ < LIQ DE SUELDO,2024-05-02 17:46:40.579
"2024489056",,2024-05-02 17:46:40.731
"2024499301",,2024-05-02 17:46:41.072
"2024489541",,2024-05-02 17:46:42.101
"2024491176",,2024-05-02 17:46:43.112
"2024489823",,2024-05-02 17:46:46.067
"2024489233",,2024-05-02 17:46:48.332
"2024489318",,2024-05-02 17:46:49.398
"2024491943",COTIZ < LIQ DE SUELDO,2024-05-02 17:46:49.439
"2024489812",,2024-05-02 17:47:01.494
"2024491192",,2024-05-02 17:47:01.752
"2024491538",,2024-05-02 17:47:01.887
"2024491924",,2024-05-02 17:47:05.505
"2024489214",,2024-05-02 17:47:05.549
"2024486354",NO IMAGENES CON API,2024-05-02 17:47:05.734
"2024486284",NO IMAGENES CON API,2024-05-02 17:47:05.761
"2024491493",NO PROCESADO MEDIPASS,2024-05-02 17:47:05.785
"2024491519",NO PROCESADO MEDIPASS,2024-05-02 17:47:05.813
"2024498437",NO PROCESADO MEDIPASS,2024-05-02 17:47:05.843
"2024497609",NO PROCESADO MEDIPASS,2024-05-02 17:47:05.874
"2024497657",NO PROCESADO MEDIPASS,2024-05-02 17:47:05.903
"2024491989",NO PROCESADO MEDIPASS,2024-05-02 17:47:05.928
"2024497598",NO PROCESADO MEDIPASS,2024-05-02 17:47:05.953
"2024499112",,2024-05-02 18:00:27.391
"2024491808",,2024-05-02 18:00:54.539
"2024499293",COTIZ < LIQ DE SUELDO,2024-05-02 18:00:54.586
"2024491904",,2024-05-02 18:00:54.966
"2024499401",RENTA = TOPE,2024-05-02 18:00:57.145
"2024499401",COTIZ < LIQ DE SUELDO,2024-05-02 18:00:57.145
"2024491159",,2024-05-02 18:01:04.142
"2024489662",,2024-05-02 18:01:10.335
"2024489980",,2024-05-02 18:01:10.668
"2024489244",,2024-05-02 18:01:10.696
"2024489132",,2024-05-02 18:01:15.223
"2024489091",,2024-05-02 18:01:16.190
"2024489334",,2024-05-02 18:01:16.621
"2024489921",,2024-05-02 18:01:16.820
"2024489164",,2024-05-02 18:01:19.660
"2024491563",,2024-05-02 18:01:31.535
"2024499381",,2024-05-02 18:01:31.575
"2024489042",,2024-05-02 18:01:31.724
"2024491819",,2024-05-02 18:01:34.459
"2024489509",,2024-05-02 18:01:40.247
"2024499200",,2024-05-02 18:15:28.024
"2024489502",COTIZ < LIQ DE SUELDO,2024-05-02 18:15:56.884
"2024491649",,2024-05-02 18:16:02.759
"2024491863",RENTA = TOPE,2024-05-02 18:16:02.996
"2024489968",,2024-05-02 18:16:09.107
"2024499276",COTIZ < LIQ DE SUELDO,2024-05-02 18:16:15.603
"2024489685",,2024-05-02 18:16:21.144
"2024489344",,2024-05-02 18:16:30.525
"2024489085",,2024-05-02 18:16:30.573
"2024489683",,2024-05-02 18:16:30.622
"2024489792",,2024-05-02 18:16:30.896
"2024497319",,2024-05-02 18:16:30.975
"2024491473",,2024-05-02 18:16:31.141
"2024489506",COTIZ < LIQ DE SUELDO,2024-05-02 18:16:33.041
"2024489887",,2024-05-02 18:16:35.895
"2024489301",,2024-05-02 18:16:37.434
"2024489134",,2024-05-02 18:16:37.474
"2024489074",,2024-05-02 18:16:40.318
"2024498846",,2024-05-02 18:16:41.422
"2024491952",,2024-05-02 18:16:50.666
"2024489846",FALTA COTIZ. SALUD,2024-05-02 18:16:51.828
"2024497285",NO HAY IMAGENES PARA DESCARGAR,2024-05-02 18:16:53.166
"2024491714",,2024-05-02 18:16:53.199
"2024499193",,2024-05-02 18:16:58.881
"2024499127",,2024-05-02 18:16:58.925
"2024499359",,2024-05-02 18:17:03.814
"2024491683",,2024-05-02 18:17:04.946
"2024489981",RENTA = TOPE,2024-05-02 18:17:04.987
"2024491711",NO HAY IMAGENES PARA DESCARGAR,2024-05-02 18:17:12.672
"2024491689",,2024-05-02 18:17:12.700
"2024491899",,2024-05-02 18:17:13.083
"2024499207",,2024-05-02 18:17:18.619
"2024491909",,2024-05-02 18:17:18.660
"2024489497",,2024-05-02 18:17:23.269
"2024497990",NO PROCESADO MEDIPASS,2024-05-02 18:17:33.714
"2024498761",NO PROCESADO MEDIPASS,2024-05-02 18:17:33.745
"2024497976",NO PROCESADO MEDIPASS,2024-05-02 18:45:28.110
"2024499218",NO PROCESADO MEDIPASS,2024-05-02 18:45:29.642
"2024499212",,2024-05-02 19:15:27.531
"2024499322",,2024-05-02 19:15:28.773
"2024491630",,2024-05-02 19:15:54.280
"2024491617",,2024-05-02 19:15:54.371
"2024491125",,2024-05-02 19:16:14.273
"2024489825",,2024-05-02 19:16:14.335
"2024494699",,2024-05-02 19:16:19.324
"2024489480",,2024-05-02 19:16:19.368
"2024491240",,2024-05-02 19:16:24.871
"2024489813",,2024-05-02 19:16:25.847
"2024486304",NO IMAGENES CON API,2024-05-02 19:16:26.143
"2024499027",NO PROCESADO MEDIPASS,2024-05-02 19:16:26.167
"2024497992",NO PROCESADO MEDIPASS,2024-05-02 19:45:27.666
"2024498286",NO PROCESADO MEDIPASS,2024-05-02 19:45:28.895
"2024491583",,2024-05-02 20:00:27.127
"2024498950",,2024-05-02 20:00:39.499
"2024489918",NO HAY IMAGENES PARA DESCARGAR,2024-05-02 20:00:39.602
"2024498901",,2024-05-02 20:00:39.704
"2024491869",,2024-05-02 20:00:39.757
"2024489943",,2024-05-02 20:00:59.296
"2024489373",,2024-05-02 20:00:59.394
"2024491895",,2024-05-02 20:01:03.505
"2024012118",NO SE ENCUENTRAN MESES CON DIAS TRABAJADOS,2024-05-02 20:01:03.611
"2024012118",FALTA COTIZ. SALUD,2024-05-02 20:01:03.611
"2024491633",,2024-05-02 20:01:04.006
"2024491938",,2024-05-02 20:01:05.301
"2024491178",COTIZ < LIQ DE SUELDO,2024-05-02 20:01:07.318
"2024491933",,2024-05-02 20:01:07.421
"2024491039",COTIZ < LIQ DE SUELDO,2024-05-02 20:01:09.789
"2024499412",,2024-05-02 20:01:12.957
"2024491817",,2024-05-02 20:01:19.238
"2024489108",,2024-05-02 20:01:19.283
"2024489523",,2024-05-02 20:01:20.088
"2024489517",,2024-05-02 20:01:20.126
"2024491720",,2024-05-02 20:01:25.128
"2024491652",COTIZ < LIQ DE SUELDO,2024-05-02 20:01:28.819
"2024491461",,2024-05-02 20:01:28.916
"2024491701",COTIZ < LIQ DE SUELDO,2024-05-02 20:01:30.185
"2024489444",,2024-05-02 20:01:33.121
"2024489299",FALTA COTIZ. SALUD,2024-05-02 20:01:33.309
"2024491599",,2024-05-02 20:01:33.352
"2024491398",,2024-05-02 20:01:33.614
"2024499300",,2024-05-02 20:01:33.655
"2024489892",COTIZ < LIQ DE SUELDO,2024-05-02 20:01:36.409
"2024491898",,2024-05-02 20:01:38.447
"2024491046",,2024-05-02 20:01:40.419
"2024489538",,2024-05-02 20:01:54.338
"2024499367",,2024-05-02 20:02:02.355
"2024489128",,2024-05-02 20:02:07.885
"2024498832",,2024-05-02 20:02:11.728
"2024499098",,2024-05-02 20:02:12.006
"2024489845",,2024-05-02 20:02:12.270
"2024489071",,2024-05-02 20:02:15.090
"2024489821",,2024-05-02 20:02:16.226
"2024489902",,2024-05-02 20:02:16.265
"2024489914",,2024-05-02 20:02:16.505
"2024491007",,2024-05-02 20:15:27.568
"2024489504",,2024-05-02 20:15:53.739
"2024491407",COTIZ < LIQ DE SUELDO,2024-05-02 20:15:57.172
"2024491820",,2024-05-02 20:15:59.720
"2024498943",,2024-05-02 20:15:59.957
"2024491696",,2024-05-02 20:16:02.144
"2024499082",,2024-05-02 20:16:03.198
"2024499391",COTIZ < LIQ DE SUELDO,2024-05-02 20:16:08.164
"2024499391",RENTA = TOPE,2024-05-02 20:16:08.164
"2024491844",,2024-05-02 20:16:14.523
"2024491171",,2024-05-02 20:16:14.568
"2024489746",,2024-05-02 20:16:16.856
"2024489265",,2024-05-02 20:16:17.838
"2024499415",,2024-05-02 20:16:17.870
"2024489159",,2024-05-02 20:16:17.905
"2024498870",COTIZ < LIQ DE SUELDO,2024-05-02 20:16:21.610
"2024491429",,2024-05-02 20:16:29.047
"2024498893",,2024-05-02 20:16:29.105
"2024498834",COTIZ < LIQ DE SUELDO,2024-05-02 20:16:31.184
"2024498958",,2024-05-02 20:16:32.211
"2024491462",,2024-05-02 20:16:35.152
"2024489331",,2024-05-02 20:16:35.406
"2024491923",,2024-05-02 20:16:35.624
"2024499374",COTIZ < LIQ DE SUELDO,2024-05-02 20:16:38.498
"2024491414",,2024-05-02 20:16:39.147
"2024491030",,2024-05-02 20:16:42.927
"2024491861",,2024-05-02 20:16:43.074
"2024489748",,2024-05-02 20:16:43.113
"2024489690",,2024-05-02 20:16:43.151
"2024491396",,2024-05-02 20:16:43.234
"2024491063",,2024-05-02 20:16:43.370
"2024489547",,2024-05-02 20:16:43.408
"2024489830",,2024-05-02 20:16:45.330
"2024489817",,2024-05-02 20:16:46.397
"2024489151",,2024-05-02 20:16:54.636
"2024489390",COTIZ < LIQ DE SUELDO,2024-05-02 20:17:01.686
"2024489586",,2024-05-02 20:17:03.087
"2024489333",COTIZ < LIQ DE SUELDO,2024-05-02 20:17:06.921
"2024491478",,2024-05-02 20:17:11.679
"2024489150",COTIZ < LIQ DE SUELDO,2024-05-02 20:17:20.904
"2024489148",FALTA COTIZ. SALUD,2024-05-02 20:17:23.178
"2024491675",,2024-05-02 20:17:25.039
"2024489105",COTIZ < LIQ DE SUELDO,2024-05-02 20:17:25.328
"2024489361",,2024-05-02 20:17:28.086
"2024491821",FALTA COTIZ. SALUD,2024-05-02 20:17:35.490
"2024494345",FALTA COTIZ. SALUD,2024-05-02 20:17:38.275
"2024489310",,2024-05-02 20:17:40.226
"2024499156",,2024-05-02 20:17:41.240
"2024491484",,2024-05-02 20:17:43.118
"2024489897",COTIZ < LIQ DE SUELDO,2024-05-02 20:17:43.155
"2024037025",FALTA COTIZ. SALUD,2024-05-02 20:17:55.235
"2024498453",NO PROCESADO MEDIPASS,2024-05-02 20:17:55.530
"2024497968",NO PROCESADO MEDIPASS,2024-05-02 20:17:55.557
"2024497590",NO PROCESADO MEDIPASS,2024-05-02 20:17:55.579
"2024498767",NO PROCESADO MEDIPASS,2024-05-02 20:17:55.599
"2024489844",,2024-05-02 20:30:27.125
"2024489239",COTIZ < LIQ DE SUELDO,2024-05-02 20:30:43.219
"2024489338",,2024-05-02 20:30:46.651
"2024489745",,2024-05-02 20:30:50.760
"2024491661",RENTA = TOPE,2024-05-02 20:30:50.803
"2024499136",,2024-05-02 20:30:51.865
"2024489562",,2024-05-02 20:30:51.950
"2024489819",,2024-05-02 20:30:56.867
"2024491259",,2024-05-02 20:30:59.802
"2024499128",COTIZ < LIQ DE SUELDO,2024-05-02 20:31:09.521
"2024489001",,2024-05-02 20:31:10.064
"2024499273",,2024-05-02 20:31:12.104
"2024498863",,2024-05-02 20:31:12.369
"2024491837",,2024-05-02 20:31:12.400
"2024491560",,2024-05-02 20:31:12.433
"2024491270",,2024-05-02 20:31:12.478
"2024489524",,2024-05-02 20:31:12.526
"2024489752",,2024-05-02 20:31:13.538
"2024491803",,2024-05-02 20:31:13.586
"2024489039",,2024-05-02 20:31:16.428
"2024491730",,2024-05-02 20:31:16.651
"2024491616",,2024-05-02 20:31:18.648
"2024491868",,2024-05-02 20:31:18.692
"2024491870",,2024-05-02 20:31:20.575
"2024499380",,2024-05-02 20:31:20.731
"2024499377",,2024-05-02 20:31:25.473
"2024499373",,2024-05-02 20:31:31.154
"2024489546",,2024-05-02 20:31:35.837
"2024491455",,2024-05-02 20:31:44.242
"2024489698",,2024-05-02 20:31:54.520
"2024499311",,2024-05-02 20:31:59.298
"2024491581",,2024-05-02 20:32:00.394
"2024499307",COTIZ < LIQ DE SUELDO,2024-05-02 20:32:00.717
"2024491832",,2024-05-02 20:32:00.947
"2024491584",,2024-05-02 20:32:02.803
"2024491558",COTIZ < LIQ DE SUELDO,2024-05-02 20:45:27.324
"2024499122",FALTA COTIZ. SALUD,2024-05-02 20:45:49.967
"2024491658",,2024-05-02 20:45:54.171
"2024499079",,2024-05-02 20:46:01.668
"2024489168",,2024-05-02 20:46:07.297
"2024491833",,2024-05-02 20:46:07.369
"2024491440",,2024-05-02 20:46:10.476
"2024491366",,2024-05-02 20:46:15.695
"2024489124",,2024-05-02 20:46:15.731
"2024489308",,2024-05-02 20:46:15.872
"2024489832",NO HAY IMAGENES PARA DESCARGAR,2024-05-02 20:46:17.758
"2024491673",,2024-05-02 20:46:17.800
"2024489544",,2024-05-02 20:46:17.859
"2024489791",,2024-05-02 20:46:19.130
"2024489691",RENTA = TOPE,2024-05-02 20:46:19.386
"2024489111",,2024-05-02 20:46:30.450
"2024499382",,2024-05-02 20:46:39.869
"2024499317",,2024-05-02 20:46:41.138
"2024491871",COTIZ < LIQ DE SUELDO,2024-05-02 20:46:41.370
"2024491937",,2024-05-02 20:46:48.152
"2024489738",COTIZ < LIQ DE SUELDO,2024-05-02 20:46:49.222
"2024489319",FALTA COTIZ. SALUD,2024-05-02 20:46:55.792
"2024491596",,2024-05-02 20:46:59.548
"2024491393",COTIZ < LIQ DE SUELDO,2024-05-02 20:47:00.783
"2024499189",COTIZ < LIQ DE SUELDO,2024-05-02 20:47:02.192
"2024491625",,2024-05-02 20:47:06.820
"2024498914",,2024-05-02 20:47:14.528
"2024489012",,2024-05-02 20:47:14.580
"2024491718",,2024-05-02 20:47:16.582
"2024489225",COTIZ < LIQ DE SUELDO,2024-05-02 20:47:17.607
"2024491268",,2024-05-02 20:47:19.386
"2024491971",,2024-05-02 20:47:25.178
"2024489987",,2024-05-02 20:47:25.237
"2024489516",,2024-05-02 20:47:25.302
"2024489130",COTIZ < LIQ DE SUELDO,2024-05-02 20:47:25.583
"2024489446",,2024-05-02 20:47:32.148
"2024491572",,2024-05-02 20:47:32.259
"2024491261",,2024-05-02 20:47:33.289
"2024491014",,2024-05-02 20:47:33.355
"2024491618",,2024-05-02 20:47:33.409
"2024491015",,2024-05-02 20:47:34.468
"2024491457",,2024-05-02 20:47:38.293
"2024497815",,2024-05-02 20:47:38.533
"2024489515",,2024-05-02 21:00:27.102
"2024498833",,2024-05-02 21:00:28.593
"2024499204",,2024-05-02 21:00:35.610
"2024489723",,2024-05-02 21:00:56.866
"2024491472",,2024-05-02 21:01:01.021
"2024499308",COTIZ < LIQ DE SUELDO,2024-05-02 21:01:03.072
"2024497199",,2024-05-02 21:01:04.397
"2024489977",,2024-05-02 21:01:07.266
"2024489697",COTIZ < LIQ DE SUELDO,2024-05-02 21:01:07.449
"2024489020",,2024-05-02 21:01:07.527
"2024489557",,2024-05-02 21:01:09.315
"2024491113",,2024-05-02 21:01:09.371
"2024498819",,2024-05-02 21:01:09.413
"2024498900",,2024-05-02 21:01:11.833
"2024491565",COTIZ < LIQ DE SUELDO,2024-05-02 21:01:11.867
"2024491249",,2024-05-02 21:01:12.931
"2024489559",,2024-05-02 21:01:12.974
"2024491723",COTIZ < LIQ DE SUELDO,2024-05-02 21:01:25.923
"2024498915",,2024-05-02 21:15:27.426
"2024491605",,2024-05-02 21:15:28.602
"2024498809",,2024-05-02 21:15:47.384
"2024489551",,2024-05-02 21:15:47.629
"2024491855",COTIZ < LIQ DE SUELDO,2024-05-02 21:15:48.825
"2024491443",FALTA COTIZ. SALUD,2024-05-02 21:15:50.757
"2024489165",COTIZ < LIQ DE SUELDO,2024-05-02 21:15:53.322
"2024489514",,2024-05-02 21:16:07.099
"2024489583",,2024-05-02 21:16:07.141
"2024491847",COTIZ < LIQ DE SUELDO,2024-05-02 21:16:07.183
"2024491623",,2024-05-02 21:16:08.822
"2024498876",,2024-05-02 21:16:08.849
"2024491595",,2024-05-02 21:16:08.872
"2024489491",,2024-05-02 21:16:10.956
"2024499286",,2024-05-02 21:16:12.284
"2024491540",,2024-05-02 21:16:13.337
"2024491885",,2024-05-02 21:16:15.284
"2024497979",NO PROCESADO MEDIPASS,2024-05-02 21:16:19.474
"2024489442",,2024-05-02 21:45:27.164
"2024489316",,2024-05-02 21:45:28.371
"2024489565",,2024-05-02 21:45:28.438
"2024491893",COTIZ < LIQ DE SUELDO,2024-05-02 21:45:40.541
"2024491926",,2024-05-02 21:45:43.129
"2024489127",COTIZ < LIQ DE SUELDO,2024-05-02 21:45:43.288
"2024489569",,2024-05-02 21:45:44.678
"2024489905",COTIZ < LIQ DE SUELDO,2024-05-02 21:45:44.878
"2024499186",,2024-05-02 21:46:02.736
"2024491444",COTIZ < LIQ DE SUELDO,2024-05-02 21:46:02.798
"2024498873",,2024-05-02 21:46:07.521
"2024489229",COTIZ < LIQ DE SUELDO,2024-05-02 21:46:08.860
"2024498897",COTIZ < LIQ DE SUELDO,2024-05-02 22:00:27.406
"2024489339",COTIZ < LIQ DE SUELDO,2024-05-02 22:00:50.778
"2024499303",,2024-05-02 22:00:50.960
"2024498869",COTIZ < LIQ DE SUELDO,2024-05-02 22:00:51.054
"2024489378",,2024-05-02 22:00:56.706
"2024491690",COTIZ < LIQ DE SUELDO,2024-05-02 22:01:09.683
"2024494261",,2024-05-02 22:01:13.361
"2024498068",,2024-05-02 22:01:15.382
"2024497676",COTIZ < LIQ DE SUELDO,2024-05-02 22:01:16.713
"2024497887",,2024-05-02 22:01:26.144
"2024497557",,2024-05-02 22:01:27.160
"2024494731",,2024-05-02 22:01:27.213
"2024489014",,2024-05-02 22:15:27.288
"2024491241",,2024-05-02 22:15:44.560
"2024494936",,2024-05-02 22:15:51.673
"2024494381",,2024-05-02 22:15:51.854
"2024497221",COTIZ < LIQ DE SUELDO,2024-05-02 22:15:51.915
"2024497190",,2024-05-02 22:15:51.966
"2024494726",,2024-05-02 22:15:51.991
"2024498118",,2024-05-02 22:15:57.700
"2024497061",,2024-05-02 22:16:11.192
"2024494597",,2024-05-02 22:16:11.252
"2024494967",,2024-05-02 22:16:11.606
"2024498335",COTIZ < LIQ DE SUELDO,2024-05-02 22:16:27.143
"2024497128",FALTA COTIZ. SALUD,2024-05-02 22:16:27.268
"2024498176",COTIZ < LIQ DE SUELDO,2024-05-02 22:16:32.931
"2024498105",COTIZ < LIQ DE SUELDO,2024-05-02 22:16:34.298
"2024497734",,2024-05-02 22:16:39.285
"2024494519",,2024-05-02 22:16:43.017
"2024498329",,2024-05-02 22:16:57.164
"2024498356",,2024-05-02 22:16:57.289
"2024498504",,2024-05-02 22:16:57.327
"2024494832",,2024-05-02 22:16:57.594
"2024498092",,2024-05-02 22:17:04.202
"2024498640",,2024-05-02 22:17:10.327
"2024497018",,2024-05-02 22:17:10.430
"2024497684",COTIZ < LIQ DE SUELDO,2024-05-02 22:17:10.476
"2024497573",,2024-05-02 22:17:12.339
"2024498491",COTIZ < LIQ DE SUELDO,2024-05-02 22:17:12.377
"2024494585",,2024-05-02 22:17:20.754
"2024497739",,2024-05-02 22:17:28.212
"2024497856",,2024-05-02 22:17:30.211
"2024494278",,2024-05-02 22:17:41.610
"2024494375",,2024-05-02 22:17:43.479
"2024494223",COTIZ < LIQ DE SUELDO,2024-05-02 22:17:44.477
"2024494281",FALTA COTIZ. SALUD,2024-05-02 22:17:46.576
"2024494215",,2024-05-02 22:17:46.717
"2024494293",,2024-05-02 22:17:58.843
"2024494677",,2024-05-02 22:17:58.938
"2024497104",,2024-05-02 22:17:59.228
"2024498027",,2024-05-02 22:18:01.448
"2024494320",,2024-05-02 22:30:27.543
"2024494692",,2024-05-02 22:30:48.447
"2024498306",,2024-05-02 22:30:55.425
"2024497003",,2024-05-02 22:30:55.476
"2024497080",,2024-05-02 22:30:55.584
"2024497346",COTIZ < LIQ DE SUELDO,2024-05-02 22:30:55.630
"2024494720",,2024-05-02 22:30:57.769
"2024497783",NO PROCESADO MEDIPASS,2024-05-02 22:45:27.127
"2024498455",NO PROCESADO MEDIPASS,2024-05-03 00:15:27.114
"2024494806",NO IMAGENES CON API,2024-05-03 00:45:27.294
"2024497158",NO PROCESADO MEDIPASS,2024-05-03 00:45:28.514
"2024491295",NO PROCESADO MEDIPASS,2024-05-03 01:15:27.596
"2024497972",NO PROCESADO MEDIPASS,2024-05-03 01:45:26.997
"2024497155",NO PROCESADO MEDIPASS,2024-05-03 01:45:28.310
"2024497652",NO PROCESADO MEDIPASS,2024-05-03 02:15:26.982
"2024498462",NO PROCESADO MEDIPASS,2024-05-03 03:15:27.147
"2024498757",NO PROCESADO MEDIPASS,2024-05-03 03:15:28.579
"2024497599",NO PROCESADO MEDIPASS,2024-05-03 03:15:28.608
"2024498763",NO PROCESADO MEDIPASS,2024-05-03 10:15:26.702
"2024489769",NO PROCESADO MEDIPASS,2024-05-03 12:15:27.143
"2024498760",NO PROCESADO MEDIPASS,2024-05-03 12:15:28.580
"2024489757",NO PROCESADO MEDIPASS,2024-05-03 12:15:28.609
"2024487106",NO IMAGENES CON API,2024-05-03 12:45:27.333
"2024487048",NO IMAGENES CON API,2024-05-03 12:45:28.797
"2024487142",NO IMAGENES CON API,2024-05-03 12:45:28.838
"2024487177",NO IMAGENES CON API,2024-05-03 12:45:28.862
"2024487159",NO IMAGENES CON API,2024-05-03 12:45:28.884
