"folio_recepcion","descripcion","fecha_recepcion"
"2024200184",NO PROCESADO MEDIPASS,2024-05-15
"2024212066",NO PROCESADO MEDIPASS,2024-05-23
"2024225286",NO IMAGENES CON API,2024-05-22
"2024204973",NO IMAGENES CON API,2024-05-10
"2024201852",NO PROCESADO MEDIPASS,2024-05-16
"2024207252",NO PROCESADO MEDIPASS,2024-05-10
"2024208080",NO PROCESADO MEDIPASS,2024-05-13
"2024488427",NO PROCESADO MEDIPASS,2024-05-03
"2024490622",NO PROCESADO MEDIPASS,2024-05-06
"2024212556",NO IMAGENES CON API,2024-05-23
"2024222616",NO PROCESADO MEDIPASS,2024-05-22
"2024488806",NO PROCESADO MEDIPASS,2024-05-03
"2024222659",NO PROCESADO MEDIPASS,2024-05-22
"2024490898",NO PROCESADO MEDIPASS,2024-05-06
"2024497802",NO PROCESADO MEDIPASS,2024-04-26
"2024212072",NO PROCESADO MEDIPASS,2024-05-23
"2024487349",NO IMAGENES CON API,2024-05-02
"2024485748",NO PROCESADO MEDIPASS,2024-05-08
"2024498990",NO PROCESADO MEDIPASS,2024-04-29
"2024489771",NO PROCESADO MEDIPASS,2024-04-29
"2024201870",NO IMAGENES CON API,2024-05-16
"2024203369",NO PROCESADO MEDIPASS,2024-05-27
"2024493451",NO PROCESADO MEDIPASS,2024-05-08
"2024496552",NO IMAGENES CON API,2024-05-09
"2024205900",NO IMAGENES CON API,2024-05-13
"2024218392",NO PROCESADO MEDIPASS,2024-05-17
"2024497990",NO PROCESADO MEDIPASS,2024-04-26
"2024150148",NO PROCESADO MEDIPASS,2024-05-09
"2024483141",NO PROCESADO MEDIPASS,2024-05-06
"2024210055",COTIZ < LIQ DE SUELDO,2024-05-10
"2024202058",NO PROCESADO MEDIPASS,2024-05-27
"2024218585",NO PROCESADO MEDIPASS,2024-05-17
"2024225588",NO IMAGENES CON API,2024-05-23
"2024208084",NO IMAGENES CON API,2024-05-13
"2024203114",NO PROCESADO MEDIPASS,2024-05-27
"2024208508",NO PROCESADO MEDIPASS,2024-05-14
"2024493622",NO PROCESADO MEDIPASS,2024-05-08
"2024491501",NO PROCESADO MEDIPASS,2024-04-30
"2024490833",NO PROCESADO MEDIPASS,2024-05-06
"2024483006",FALTA COTIZ. SALUD,2024-05-06
"2024483006",COTIZ < LIQ DE SUELDO,2024-05-06
"2024203337",NO PROCESADO MEDIPASS,2024-05-27
"2024490854",NO PROCESADO MEDIPASS,2024-05-06
"2024210454",NO PROCESADO MEDIPASS,2024-05-13
"2024201997",NO PROCESADO MEDIPASS,2024-05-16
"2024499428",NO PROCESADO MEDIPASS,2024-04-30
"2024224595",NO PROCESADO MEDIPASS,2024-05-17
"2024212338",NO IMAGENES CON API,2024-05-23
"2024486603",NO PROCESADO MEDIPASS,2024-05-02
"2024228075",NO PROCESADO MEDIPASS,2024-05-24
"2024486045",NO IMAGENES CON API,2024-04-30
"2024209207",NO PROCESADO MEDIPASS,2024-05-22
"2024210934",NO PROCESADO MEDIPASS,2024-05-14
"2024499994",NO PROCESADO MEDIPASS,2024-05-20
"2024467125",FALTA COTIZ. SALUD,2024-05-08
"2024202234",NO PROCESADO MEDIPASS,2024-05-27
"2024208514",NO PROCESADO MEDIPASS,2024-05-14
"2024217026",NO IMAGENES CON API,2024-05-29
"2024485125",NO IMAGENES CON API,2024-05-07
"2024200555",NO PROCESADO MEDIPASS,2024-05-16
"2024205213",NO PROCESADO MEDIPASS,2024-05-13
"2024201860",NO IMAGENES CON API,2024-05-16
"2024229186",NO PROCESADO MEDIPASS,2024-05-24
"2024208468",NO PROCESADO MEDIPASS,2024-05-14
"2024209378",NO IMAGENES CON API,2024-05-22
"2024218210",NO PROCESADO MEDIPASS,2024-05-17
"2024225656",NO IMAGENES CON API,2024-05-23
"2024204124",NO IMAGENES CON API,2024-05-09
"2024208065",NO IMAGENES CON API,2024-05-13
"2024094098",NO PROCESADO MEDIPASS,2024-05-23
"2024202010",NO PROCESADO MEDIPASS,2024-05-27
"2024493234",NO PROCESADO MEDIPASS,2024-05-08
"2024486789",NO PROCESADO MEDIPASS,2024-05-02
"2024218021",NO PROCESADO MEDIPASS,2024-05-17
"2024222708",NO PROCESADO MEDIPASS,2024-05-22
"2024228785",NO IMAGENES CON API,2024-05-24
"2024494806",NO IMAGENES CON API,2024-04-25
"2024225834",NO IMAGENES CON API,2024-05-23
"2024202931",NO PROCESADO MEDIPASS,2024-05-27
"2024483366",NO PROCESADO MEDIPASS,2024-05-06
"2024205038",COTIZ < LIQ DE SUELDO,2024-05-13
"2024201904",COTIZ < LIQ DE SUELDO,2024-05-16
"2024490435",NO PROCESADO MEDIPASS,2024-05-02
"2024222647",NO PROCESADO MEDIPASS,2024-05-22
"2024218000",NO IMAGENES CON API,2024-05-29
"2024202249",NO PROCESADO MEDIPASS,2024-05-27
"2024486148",NO IMAGENES CON API,2024-04-30
"2024485038",COTIZ < LIQ DE SUELDO,2024-05-07
"2024210418",NO PROCESADO MEDIPASS,2024-05-13
"2024218205",NO PROCESADO MEDIPASS,2024-05-17
"2024204958",COTIZ < LIQ DE SUELDO,2024-05-10
"2024225737",NO IMAGENES CON API,2024-05-23
"2024205417",COTIZ < LIQ DE SUELDO,2024-05-13
"2024204391",NO PROCESADO MEDIPASS,2024-05-09
"2024208489",NO PROCESADO MEDIPASS,2024-05-14
"2024488010",NO PROCESADO MEDIPASS,2024-05-03
"2024225411",NO PROCESADO MEDIPASS,2024-05-22
"2024485246",NO PROCESADO MEDIPASS,2024-05-07
"2024484400",COTIZ < LIQ DE SUELDO,2024-05-07
"2024212769",NO IMAGENES CON API,2024-05-23
"2024211103",NO IMAGENES CON API,2024-05-14
"2024205961",NO PROCESADO MEDIPASS,2024-05-13
"2024200506",NO PROCESADO MEDIPASS,2024-05-16
"2024225565",NO IMAGENES CON API,2024-05-23
"2024487405",NO IMAGENES CON API,2024-05-02
"2024484239",NO PROCESADO MEDIPASS,2024-05-07
"2024212727",NO IMAGENES CON API,2024-05-23
"2024225477",NO PROCESADO MEDIPASS,2024-05-23
"2024209601",NO IMAGENES CON API,2024-05-22
"2024486532",NO PROCESADO MEDIPASS,2024-05-02
"2024212427",NO IMAGENES CON API,2024-05-23
"2024210955",NO PROCESADO MEDIPASS,2024-05-14
"2024485344",NO PROCESADO MEDIPASS,2024-05-07
"2024228697",NO IMAGENES CON API,2024-05-24
"2024483748",NO PROCESADO MEDIPASS,2024-05-06
"2024224354",NO PROCESADO MEDIPASS,2024-05-17
"2024212646",NO IMAGENES CON API,2024-05-23
"2024498757",NO PROCESADO MEDIPASS,2024-04-26
"2024204053",NO IMAGENES CON API,2024-05-09
"2024227181",NO PROCESADO MEDIPASS,2024-05-20
"2024485001",NO IMAGENES CON API,2024-05-07
"2024487120",NO IMAGENES CON API,2024-05-02
"2024486358",NO IMAGENES CON API,2024-04-30
"2024205457",NO PROCESADO MEDIPASS,2024-05-13
"2024204593",NO IMAGENES CON API,2024-05-09
"2024228122",NO PROCESADO MEDIPASS,2024-05-24
"2024499028",NO PROCESADO MEDIPASS,2024-04-29
"2024488421",NO PROCESADO MEDIPASS,2024-05-03
"2024208449",NO PROCESADO MEDIPASS,2024-05-14
"2024225720",NO IMAGENES CON API,2024-05-23
"2024205431",NO IMAGENES CON API,2024-05-13
"2024487358",NO IMAGENES CON API,2024-05-02
"2024498462",NO PROCESADO MEDIPASS,2024-04-26
"2024200190",NO PROCESADO MEDIPASS,2024-05-15
"2024202913",NO PROCESADO MEDIPASS,2024-05-27
"2024499457",NO IMAGENES CON API,2024-05-07
"2024208783",NO PROCESADO MEDIPASS,2024-05-14
"2024222642",NO PROCESADO MEDIPASS,2024-05-22
"2024212951",NO IMAGENES CON API,2024-05-23
"2024203904",NO PROCESADO MEDIPASS,2024-05-28
"2024485062",NO IMAGENES CON API,2024-05-07
"2024201613",NO PROCESADO MEDIPASS,2024-05-16
"2024228750",NO IMAGENES CON API,2024-05-24
"2024485253",NO IMAGENES CON API,2024-05-07
"2024487842",NO PROCESADO MEDIPASS,2024-05-03
"2024201787",NO IMAGENES CON API,2024-05-16
"2024207276",NO PROCESADO MEDIPASS,2024-05-10
"2024207497",NO PROCESADO MEDIPASS,2024-05-10
"2024491363",NO PROCESADO MEDIPASS,2024-04-30
"2024205786",NO IMAGENES CON API,2024-05-13
"2024208686",RENTA = TOPE,2024-05-14
"2024201839",NO IMAGENES CON API,2024-05-16
"2024218637",NO IMAGENES CON API,2024-05-17
"2024498120",NO PROCESADO MEDIPASS,2024-04-25
"2024225825",NO IMAGENES CON API,2024-05-23
"2024202900",NO PROCESADO MEDIPASS,2024-05-27
"2024204591",NO IMAGENES CON API,2024-05-09
"2024205789",NO IMAGENES CON API,2024-05-13
"2024225570",NO IMAGENES CON API,2024-05-23
"2024491320",NO PROCESADO MEDIPASS,2024-04-30
"2024218676",NO IMAGENES CON API,2024-05-17
"2024205856",COTIZ < LIQ DE SUELDO,2024-05-13
"2024210725",NO PROCESADO MEDIPASS,2024-05-13
"2024217700",NO IMAGENES CON API,2024-05-29
"2024201004",NO PROCESADO MEDIPASS,2024-05-15
"2024205822",NO IMAGENES CON API,2024-05-13
"2024200540",NO PROCESADO MEDIPASS,2024-05-16
"2024216831",NO PROCESADO MEDIPASS,2024-05-29
"2024484233",NO PROCESADO MEDIPASS,2024-05-07
"2024219772",NO IMAGENES CON API,2024-05-29
"2024218366",NO PROCESADO MEDIPASS,2024-05-17
"2024201973",NO IMAGENES CON API,2024-05-16
"2024201199",NO PROCESADO MEDIPASS,2024-05-15
"2024211123",NO IMAGENES CON API,2024-05-14
"2024485764",NO PROCESADO MEDIPASS,2024-05-08
"2024499495",NO PROCESADO MEDIPASS,2024-05-07
"2024484882",NO PROCESADO MEDIPASS,2024-05-07
"2024204463",NO PROCESADO MEDIPASS,2024-05-09
"2024484718",NO PROCESADO MEDIPASS,2024-05-07
"2024210490",NO PROCESADO MEDIPASS,2024-05-13
"2024201999",NO IMAGENES CON API,2024-05-16
"2024207049",NO PROCESADO MEDIPASS,2024-05-10
"2024229160",NO IMAGENES CON API,2024-05-24
"2024212845",NO IMAGENES CON API,2024-05-23
"2024207083",NO PROCESADO MEDIPASS,2024-05-10
"2024499900",NO PROCESADO MEDIPASS,2024-05-20
"2024204213",NO IMAGENES CON API,2024-05-09
"2024209615",NO IMAGENES CON API,2024-05-22
"2024491311",NO PROCESADO MEDIPASS,2024-04-30
"2024487327",NO IMAGENES CON API,2024-05-02
"2024218372",NO PROCESADO MEDIPASS,2024-05-17
"2024499058",NO PROCESADO MEDIPASS,2024-04-29
"2024202136",NO PROCESADO MEDIPASS,2024-05-27
"2024201193",NO PROCESADO MEDIPASS,2024-05-15
"2024483860",NO PROCESADO MEDIPASS,2024-05-06
"2024490415",NO PROCESADO MEDIPASS,2024-05-02
"2024217633",NO IMAGENES CON API,2024-05-29
"2024496009",NO PROCESADO MEDIPASS,2024-05-08
"2024207995",NO PROCESADO MEDIPASS,2024-05-10
"2024212004",NO PROCESADO MEDIPASS,2024-05-23
"2024207124",NO PROCESADO MEDIPASS,2024-05-10
"2024224382",NO PROCESADO MEDIPASS,2024-05-17
"2024228971",NO IMAGENES CON API,2024-05-24
"2024485735",NO PROCESADO MEDIPASS,2024-05-08
"2024485104",NO PROCESADO MEDIPASS,2024-05-07
"2024209230",NO IMAGENES CON API,2024-05-22
"2024201461",NO PROCESADO MEDIPASS,2024-05-16
"2024228713",NO IMAGENES CON API,2024-05-24
"2024489852",NO PROCESADO MEDIPASS,2024-04-29
"2024494624",NO PROCESADO MEDIPASS,2024-04-25
"2024225905",NO PROCESADO MEDIPASS,2024-05-23
"2024200576",NO PROCESADO MEDIPASS,2024-05-16
"2024202039",NO PROCESADO MEDIPASS,2024-05-27
"2024496745",COTIZ < LIQ DE SUELDO,2024-05-14
"2024467122",FALTA COTIZ. SALUD,2024-05-08
"2024499249",NO PROCESADO MEDIPASS,2024-04-30
"2024225857",NO IMAGENES CON API,2024-05-23
"2024225226",NO PROCESADO MEDIPASS,2024-05-22
"2024210700",NO PROCESADO MEDIPASS,2024-05-13
"2024491531",NO PROCESADO MEDIPASS,2024-04-30
"2024491518",NO PROCESADO MEDIPASS,2024-04-30
"2024200090",NO PROCESADO MEDIPASS,2024-05-15
"2024485750",NO PROCESADO MEDIPASS,2024-05-08
"2024228266",NO PROCESADO MEDIPASS,2024-05-24
"2024209470",NO IMAGENES CON API,2024-05-22
"2024003225",NO PROCESADO MEDIPASS,2024-05-22
"2024204359",NO IMAGENES CON API,2024-05-09
"2024499965",NO PROCESADO MEDIPASS,2024-05-20
"2024227542",NO PROCESADO MEDIPASS,2024-05-20
"2024491789",NO PROCESADO MEDIPASS,2024-04-30
"2024225633",NO IMAGENES CON API,2024-05-23
"2024490803",NO PROCESADO MEDIPASS,2024-05-06
"2024204646",NO IMAGENES CON API,2024-05-09
"2024493874",NO PROCESADO MEDIPASS,2024-05-08
"2024210971",NO PROCESADO MEDIPASS,2024-05-14
"2024210003",NO PROCESADO MEDIPASS,2024-05-10
"2024202203",NO PROCESADO MEDIPASS,2024-05-27
"2024222601",NO PROCESADO MEDIPASS,2024-05-22
"2024488207",NO PROCESADO MEDIPASS,2024-05-03
"2024486385",NO IMAGENES CON API,2024-04-30
"2024496591",NO IMAGENES CON API,2024-05-09
"2024218398",NO PROCESADO MEDIPASS,2024-05-17
"2024499911",NO PROCESADO MEDIPASS,2024-05-20
"2024485952",NO IMAGENES CON API,2024-05-08
"2024209211",NO PROCESADO MEDIPASS,2024-05-22
"2024491302",NO PROCESADO MEDIPASS,2024-04-30
"2024211825",NO PROCESADO MEDIPASS,2024-05-15
"2024201394",NO HAY IMAGENES PARA DESCARGAR,2024-05-16
"2024204451",NO PROCESADO MEDIPASS,2024-05-09
"2024201883",NO IMAGENES CON API,2024-05-16
"2024209454",NO IMAGENES CON API,2024-05-22
"2024228869",NO IMAGENES CON API,2024-05-24
"2024489781",NO PROCESADO MEDIPASS,2024-04-29
"2024488234",NO PROCESADO MEDIPASS,2024-05-03
"2024493610",NO PROCESADO MEDIPASS,2024-05-08
"2024227131",NO PROCESADO MEDIPASS,2024-05-20
"2024204808",NO PROCESADO MEDIPASS,2024-05-09
"2024491510",NO PROCESADO MEDIPASS,2024-04-30
"2024212008",NO PROCESADO MEDIPASS,2024-05-23
"2024217573",NO IMAGENES CON API,2024-05-29
"2024201213",NO PROCESADO MEDIPASS,2024-05-15
"2024485102",NO PROCESADO MEDIPASS,2024-05-07
"2024212407",NO IMAGENES CON API,2024-05-23
"2024484225",NO PROCESADO MEDIPASS,2024-05-07
"2024228832",NO PROCESADO MEDIPASS,2024-05-24
"2024498760",NO PROCESADO MEDIPASS,2024-04-26
"2024201479",NO IMAGENES CON API,2024-05-16
"2024203563",NO PROCESADO MEDIPASS,2024-05-27
"2024490880",NO PROCESADO MEDIPASS,2024-05-06
"2024212588",NO IMAGENES CON API,2024-05-23
"2024218478",NO IMAGENES CON API,2024-05-17
"2024203119",NO PROCESADO MEDIPASS,2024-05-27
"2024485324",NO PROCESADO MEDIPASS,2024-05-07
"2024225350",NO IMAGENES CON API,2024-05-22
"2024486605",NO PROCESADO MEDIPASS,2024-05-02
"2024483339",COTIZ < LIQ DE SUELDO,2024-05-06
"2024483339",RENTA = TOPE,2024-05-06
"2024204447",NO PROCESADO MEDIPASS,2024-05-09
"2024212982",NO IMAGENES CON API,2024-05-23
"2024204492",NO PROCESADO MEDIPASS,2024-05-09
"2024496295",NO PROCESADO MEDIPASS,2024-05-09
"2024485106",NO PROCESADO MEDIPASS,2024-05-07
"2024204438",NO PROCESADO MEDIPASS,2024-05-09
"2024222589",NO PROCESADO MEDIPASS,2024-05-22
"2024493873",NO PROCESADO MEDIPASS,2024-05-08
"2024200546",NO PROCESADO MEDIPASS,2024-05-16
"2024212587",NO IMAGENES CON API,2024-05-23
"2024218666",NO IMAGENES CON API,2024-05-17
"2024484453",NO PROCESADO MEDIPASS,2024-05-07
"2024225434",NO PROCESADO MEDIPASS,2024-05-22
"2024488620",NO PROCESADO MEDIPASS,2024-05-03
"2024218570",NO IMAGENES CON API,2024-05-17
"2024499054",NO PROCESADO MEDIPASS,2024-04-29
"2024483149",NO PROCESADO MEDIPASS,2024-05-06
"2024483471",FALTA COTIZ. SALUD,2024-05-06
"2024483471",COTIZ < LIQ DE SUELDO,2024-05-06
"2024207281",NO PROCESADO MEDIPASS,2024-05-10
"2024224360",NO PROCESADO MEDIPASS,2024-05-17
"2024201457",NO PROCESADO MEDIPASS,2024-05-16
"2024222599",NO PROCESADO MEDIPASS,2024-05-22
"2024487335",NO PROCESADO MEDIPASS,2024-05-02
"2024217430",NO IMAGENES CON API,2024-05-29
"2024201629",NO PROCESADO MEDIPASS,2024-05-16
"2024208472",NO PROCESADO MEDIPASS,2024-05-14
"2024224017",NO PROCESADO MEDIPASS,2024-05-16
"2024212882",NO IMAGENES CON API,2024-05-23
"2024210449",NO PROCESADO MEDIPASS,2024-05-13
"2024485790",NO PROCESADO MEDIPASS,2024-05-08
"2024201951",NO IMAGENES CON API,2024-05-16
"2024209254",NO IMAGENES CON API,2024-05-22
"2024218640",NO IMAGENES CON API,2024-05-17
"2024212278",NO PROCESADO MEDIPASS,2024-05-23
"2024208516",NO PROCESADO MEDIPASS,2024-05-14
"2024487244",NO IMAGENES CON API,2024-05-02
"2024208120",NO IMAGENES CON API,2024-05-13
"2024202059",NO PROCESADO MEDIPASS,2024-05-27
"2024229171",NO IMAGENES CON API,2024-05-24
"2024202907",NO PROCESADO MEDIPASS,2024-05-27
"2024207984",NO PROCESADO MEDIPASS,2024-05-10
"2024212310",NO PROCESADO MEDIPASS,2024-05-23
"2024225692",NO IMAGENES CON API,2024-05-23
"2024499920",NO PROCESADO MEDIPASS,2024-05-20
"2024225765",NO PROCESADO MEDIPASS,2024-05-23
"2024204709",NO IMAGENES CON API,2024-05-09
"2024207305",NO PROCESADO MEDIPASS,2024-05-10
"2024212440",NO IMAGENES CON API,2024-05-23
"2024496006",NO PROCESADO MEDIPASS,2024-05-08
"2024485788",NO PROCESADO MEDIPASS,2024-05-08
"2024208467",NO PROCESADO MEDIPASS,2024-05-14
"2024488222",NO PROCESADO MEDIPASS,2024-05-03
"2024485753",NO PROCESADO MEDIPASS,2024-05-08
"2024218580",NO IMAGENES CON API,2024-05-17
"2024229120",NO IMAGENES CON API,2024-05-24
"2024486597",NO PROCESADO MEDIPASS,2024-05-02
"2024210873",NO IMAGENES CON API,2024-05-14
"2024485717",NO PROCESADO MEDIPASS,2024-05-08
"2024228078",NO PROCESADO MEDIPASS,2024-05-24
"2024499933",NO PROCESADO MEDIPASS,2024-05-20
"2024205584",COTIZ < LIQ DE SUELDO,2024-05-13
"2024204612",NO IMAGENES CON API,2024-05-09
"2024498974",NO PROCESADO MEDIPASS,2024-04-29
"2024212062",NO PROCESADO MEDIPASS,2024-05-23
"2024496845",NO PROCESADO MEDIPASS,2024-05-14
"2024485057",NO IMAGENES CON API,2024-05-07
"2024204844",NO IMAGENES CON API,2024-05-09
"2024489773",NO PROCESADO MEDIPASS,2024-04-29
"2024496328",NO PROCESADO MEDIPASS,2024-05-09
"2024218608",NO IMAGENES CON API,2024-05-17
"2024210394",NO PROCESADO MEDIPASS,2024-05-13
"2024499654",NO PROCESADO MEDIPASS,2024-05-15
"2024204498",NO PROCESADO MEDIPASS,2024-05-09
"2024201682",NO IMAGENES CON API,2024-05-16
"2024217487",NO IMAGENES CON API,2024-05-29
"2024222962",NO PROCESADO MEDIPASS,2024-05-22
"2024210500",NO PROCESADO MEDIPASS,2024-05-13
"2024499882",NO PROCESADO MEDIPASS,2024-05-20
"2024498139",NO PROCESADO MEDIPASS,2024-04-25
"2024488423",NO PROCESADO MEDIPASS,2024-05-03
"2024211120",NO PROCESADO MEDIPASS,2024-05-14
"2024212596",NO PROCESADO MEDIPASS,2024-05-23
"2024486041",NO IMAGENES CON API,2024-04-30
"2024212844",NO IMAGENES CON API,2024-05-23
"2024484460",NO PROCESADO MEDIPASS,2024-05-07
"2024499613",NO PROCESADO MEDIPASS,2024-05-14
"2024222183",NO PROCESADO MEDIPASS,2024-05-20
"2024225407",NO IMAGENES CON API,2024-05-22
"2024222694",NO PROCESADO MEDIPASS,2024-05-22
"2024202067",NO PROCESADO MEDIPASS,2024-05-27
"2024490611",NO PROCESADO MEDIPASS,2024-05-06
"2024496603",NO IMAGENES CON API,2024-05-09
"2024227895",NO IMAGENES CON API,2024-05-24
"2024499433",NO PROCESADO MEDIPASS,2024-04-30
"2024491444",COTIZ < LIQ DE SUELDO,2024-04-30
"2024484937",NO IMAGENES CON API,2024-05-07
"2024201493",NO IMAGENES CON API,2024-05-16
"2024486333",NO IMAGENES CON API,2024-04-30
"2024491492",NO PROCESADO MEDIPASS,2024-04-30
"2024487772",NO PROCESADO MEDIPASS,2024-05-03
"2024225479",NO IMAGENES CON API,2024-05-23
"2024210372",NO PROCESADO MEDIPASS,2024-05-13
"2024204726",NO IMAGENES CON API,2024-05-09
"2024225806",NO IMAGENES CON API,2024-05-23
"2024208753",NO PROCESADO MEDIPASS,2024-05-14
"2024487296",NO IMAGENES CON API,2024-05-02
"2024218376",NO PROCESADO MEDIPASS,2024-05-17
"2024491753",NO IMAGENES CON API,2024-04-30
"2024222955",NO PROCESADO MEDIPASS,2024-05-22
"2024467170",NO PROCESADO MEDIPASS,2024-05-15
"2024224423",NO PROCESADO MEDIPASS,2024-05-17
"2024499954",NO PROCESADO MEDIPASS,2024-05-20
"2024494415",NO PROCESADO MEDIPASS,2024-04-25
"2024225149",COTIZ < LIQ DE SUELDO,2024-05-22
"2024494977",NO PROCESADO MEDIPASS,2024-04-25
"2024493250",NO PROCESADO MEDIPASS,2024-05-08
"2024208452",NO IMAGENES CON API,2024-05-14
"2024210088",NO PROCESADO MEDIPASS,2024-05-10
"2024496037",NO PROCESADO MEDIPASS,2024-05-08
"2024202114",NO PROCESADO MEDIPASS,2024-05-27
"2024212395",NO IMAGENES CON API,2024-05-23
"2024488452",NO PROCESADO MEDIPASS,2024-05-03
"2024487214",NO IMAGENES CON API,2024-05-02
"2024219655",NO IMAGENES CON API,2024-05-29
"2024490788",NO PROCESADO MEDIPASS,2024-05-06
"2024486234",NO PROCESADO MEDIPASS,2024-04-30
"2024224001",NO PROCESADO MEDIPASS,2024-05-16
"2024201920",NO PROCESADO MEDIPASS,2024-05-16
"2024201239",NO PROCESADO MEDIPASS,2024-05-16
"2024208466",NO IMAGENES CON API,2024-05-14
"2024225222",NO PROCESADO MEDIPASS,2024-05-22
"2024224618",NO PROCESADO MEDIPASS,2024-05-17
"2024489610",NO PROCESADO MEDIPASS,2024-04-29
"2024204801",NO PROCESADO MEDIPASS,2024-05-09
"2024222910",NO IMAGENES CON API,2024-05-22
"2024203355",NO PROCESADO MEDIPASS,2024-05-27
"2024488979",NO PROCESADO MEDIPASS,2024-05-03
"2024208528",NO PROCESADO MEDIPASS,2024-05-14
"2024228092",NO PROCESADO MEDIPASS,2024-05-24
"2024493611",NO PROCESADO MEDIPASS,2024-05-08
"2024202121",NO PROCESADO MEDIPASS,2024-05-27
"2024207045",NO PROCESADO MEDIPASS,2024-05-10
"2024487618",FALTA COTIZ. SALUD,2024-05-03
"2024487618",COTIZ < LIQ DE SUELDO,2024-05-03
"2024228706",NO IMAGENES CON API,2024-05-24
"2024212888",NO IMAGENES CON API,2024-05-23
"2024489695",NO IMAGENES CON API,2024-04-29
"2024496270",NO PROCESADO MEDIPASS,2024-05-09
"2024487821",NO PROCESADO MEDIPASS,2024-05-03
"2024496369",NO PROCESADO MEDIPASS,2024-05-09
"2024201848",NO IMAGENES CON API,2024-05-16
"2024205741",NO IMAGENES CON API,2024-05-13
"2024493866",NO PROCESADO MEDIPASS,2024-05-08
"2024225443",NO PROCESADO MEDIPASS,2024-05-23
"2024204465",NO PROCESADO MEDIPASS,2024-05-09
"2024201807",NO PROCESADO MEDIPASS,2024-05-16
"2024212015",NO PROCESADO MEDIPASS,2024-05-23
"2024202116",NO PROCESADO MEDIPASS,2024-05-27
"2024489401",NO PROCESADO MEDIPASS,2024-04-29
"2024486291",NO IMAGENES CON API,2024-04-30
"2024486288",NO IMAGENES CON API,2024-04-30
"2024211020",NO IMAGENES CON API,2024-05-14
"2024499632",NO PROCESADO MEDIPASS,2024-05-15
"2024490442",NO PROCESADO MEDIPASS,2024-05-02
"2024212275",NO PROCESADO MEDIPASS,2024-05-23
"2024227861",COTIZ < LIQ DE SUELDO,2024-05-24
"2024202169",NO PROCESADO MEDIPASS,2024-05-27
"2024228505",COTIZ < LIQ DE SUELDO,2024-05-24
"2024210729",NO PROCESADO MEDIPASS,2024-05-13
"2024207068",NO PROCESADO MEDIPASS,2024-05-10
"2024485136",NO PROCESADO MEDIPASS,2024-05-07
"2024204021",NO IMAGENES CON API,2024-05-09
"2024204807",NO PROCESADO MEDIPASS,2024-05-09
"2024210875",NO IMAGENES CON API,2024-05-14
"2024227560",NO PROCESADO MEDIPASS,2024-05-20
"2024208073",NO IMAGENES CON API,2024-05-13
"2024200196",NO PROCESADO MEDIPASS,2024-05-15
"2024218633",NO IMAGENES CON API,2024-05-17
"2024487215",NO IMAGENES CON API,2024-05-02
"2024205539",NO IMAGENES CON API,2024-05-13
"2024496503",NO PROCESADO MEDIPASS,2024-05-09
"2024496343",NO PROCESADO MEDIPASS,2024-05-09
"2024219646",NO PROCESADO MEDIPASS,2024-05-28
"2024216155",NO PROCESADO MEDIPASS,2024-05-28
"2024217210",NO IMAGENES CON API,2024-05-29
"2024483749",NO PROCESADO MEDIPASS,2024-05-06
"2024208137",NO IMAGENES CON API,2024-05-13
"2024225758",NO PROCESADO MEDIPASS,2024-05-23
"2024207493",NO PROCESADO MEDIPASS,2024-05-10
"2024210942",NO PROCESADO MEDIPASS,2024-05-14
"2024212866",NO IMAGENES CON API,2024-05-23
"2024212644",NO IMAGENES CON API,2024-05-23
"2024499610",NO PROCESADO MEDIPASS,2024-05-14
"2024485123",NO PROCESADO MEDIPASS,2024-05-07
"2024484464",NO PROCESADO MEDIPASS,2024-05-07
"2024207835",NO IMAGENES CON API,2024-05-10
"2024212991",NO IMAGENES CON API,2024-05-23
"2024228651",NO PROCESADO MEDIPASS,2024-05-24
"2024493441",NO PROCESADO MEDIPASS,2024-05-08
"2024201249",NO PROCESADO MEDIPASS,2024-05-16
"2024209126",NO IMAGENES CON API,2024-05-22
"2024212265",NO PROCESADO MEDIPASS,2024-05-23
"2024204172",NO PROCESADO MEDIPASS,2024-05-09
"2024200088",NO PROCESADO MEDIPASS,2024-05-15
"2024205832",NO IMAGENES CON API,2024-05-13
"2024208072",NO IMAGENES CON API,2024-05-13
"2024489204",NO PROCESADO MEDIPASS,2024-04-29
"2024490599",NO PROCESADO MEDIPASS,2024-05-06
"2024224375",NO PROCESADO MEDIPASS,2024-05-17
"2024498436",NO PROCESADO MEDIPASS,2024-04-26
"2024212611",NO PROCESADO MEDIPASS,2024-05-23
"2024219186",NO PROCESADO MEDIPASS,2024-05-28
"2024204175",NO PROCESADO MEDIPASS,2024-05-09
"2024486360",NO IMAGENES CON API,2024-04-30
"2024483755",NO PROCESADO MEDIPASS,2024-05-06
"2024200542",NO PROCESADO MEDIPASS,2024-05-16
"2024222591",NO PROCESADO MEDIPASS,2024-05-22
"2024225890",NO PROCESADO MEDIPASS,2024-05-23
"2024227200",NO PROCESADO MEDIPASS,2024-05-20
"2024483753",NO PROCESADO MEDIPASS,2024-05-06
"2024229150",NO IMAGENES CON API,2024-05-24
"2024228469",NO PROCESADO MEDIPASS,2024-05-24
"2024204651",NO IMAGENES CON API,2024-05-09
